"","state","income_cutoff","F","M","16-24","25-34","35-44","45-64","65 and above","African American","Asian and Pacific Islander","Multi-racial","Native American","Other race","White","Bachelor's or above","High school or below","Some college","quantile"
"915","WA",46856,0.373703102780013,0.626296897219987,0.035889096382822,0.266819534505677,0.271672789421562,0.388129876219113,0.0374887034708257,0.0318152323914868,0.146196417647143,0.0847321647830355,0.00642997512753248,0.0379656164889429,0.69286059356186,0.515377197372092,0.2647009520322,0.219921850595708,18
"916","WI",40000,0.392479161121974,0.607520838878026,0.0443553383380367,0.226954426112439,0.252016801608896,0.444499188733625,0.0321742452070031,0.0364442997631087,0.030230578546935,0.0474926260175656,0.00411828579011773,0.0184791303283118,0.863235079553961,0.41879674496322,0.315056561359672,0.266146693677108,18
"917","WV",33000,0.383310511478051,0.616689488521949,0.0567442609746275,0.212594442207008,0.238994764397906,0.44532259363673,0.0463439387837294,0.0269641562625856,0.0119113975030205,0.0284881192106323,0.0010213451469996,0.00607974224728151,0.92553523962948,0.318385823600483,0.438434152235199,0.243180024164317,18
"918","WY",36444,0.335701981050818,0.664298018949182,0.0485338725985844,0.228831966445718,0.28230910384601,0.39281166910085,0.047513388008838,0.00794854510729132,0.00714339212822529,0.0617252743137475,0.0124517844436955,0.0371400217204059,0.873590982286634,0.282805302774969,0.409382840879302,0.307811856345729,18
"919","AK",44172,0.399171119157952,0.600828880842048,0.0458247870822888,0.236568669654689,0.280038489782482,0.391000481122281,0.0465675723582588,0.0299646332919737,0.0881129033619475,0.0933714854861445,0.0674837304702337,0.02874916647675,0.692318080912951,0.364977674238012,0.363365492559486,0.271656833202502,19
"920","AL",35397,0.38502868440991,0.61497131559009,0.0442059911214136,0.227346353940436,0.245096928783269,0.435431211848965,0.0479195143059165,0.195167251498,0.0178275504492626,0.0335635637066614,0.00415448344419653,0.0167202013681864,0.732566949533693,0.360836350960381,0.369962358928456,0.269201290111164,19
"921","AR",35116,0.396950498985831,0.603049501014169,0.0524091573379078,0.233641694674417,0.25611170214724,0.417994043828294,0.0398434020121406,0.109191573010959,0.0250063500594513,0.0838796838590692,0.00610526005794199,0.0263039709038435,0.749513162108735,0.345411944001679,0.407368277679817,0.247219778318504,19
"922","AZ",40518,0.398501170218585,0.601498829781415,0.0461279151109333,0.247128430410138,0.254859357862343,0.40729868066131,0.0445856159552755,0.0457666299144143,0.0511146583911726,0.134956573807255,0.0202024636483759,0.0721915473657847,0.675768126872997,0.430376312357681,0.309259408528634,0.260364279113685,19
"923","CA",44000,0.398557054686076,0.601442945313924,0.0299408979965048,0.259536459315426,0.268540942661418,0.396223602667675,0.0457580973589763,0.0454333813340693,0.211322581800523,0.130277096275009,0.00860234111563261,0.127354783728067,0.477009815746699,0.51930638234219,0.275769231984713,0.204924385673097,19
"924","CO",47195,0.389310299258761,0.610689700741239,0.0338799521057837,0.271340757737759,0.271398423014853,0.384437583344346,0.0389432837972585,0.0286484300227858,0.0374535974723387,0.0964940312433675,0.00705919100421677,0.0397906430078849,0.790554107249406,0.575899918707977,0.230886964043297,0.193213117248726,19
"925","CT",48000,0.420548144767563,0.579451855232437,0.0313908860844353,0.206325877852853,0.237536275044445,0.464636424463465,0.0601105365548022,0.0838641640592468,0.0631840045586338,0.0687572437283333,0.00155091527206767,0.0406499662872532,0.741993706094465,0.582242987039608,0.248864531483064,0.168892481477327,19
"926","DC",72032,0.49298451068343,0.50701548931657,0.0289310677537913,0.394554065301132,0.295666968645734,0.246672706248021,0.0341751920513217,0.186976600304925,0.0582304026633081,0.0830958010178904,0.00239373651221542,0.0280914186387373,0.641212040862924,0.899882891044479,0.0521245332213801,0.0479925757341406,19
"927","DE",41296,0.438201689021361,0.561798310978639,0.0249279682066567,0.222816691505216,0.251614505712866,0.449061102831595,0.0515797317436662,0.184873323397914,0.06374565325385,0.0586537506209637,0.00187779433681073,0.030521609538003,0.660327868852459,0.465206159960258,0.323830104321908,0.210963735717834,19
"928","FL",36444,0.426307714945165,0.573692285054835,0.0341427330409955,0.227395775658868,0.25065059154547,0.434250874136593,0.0535600256180738,0.126411422868941,0.0355222040598422,0.153765507848129,0.00243022706328777,0.0517002157162544,0.630170422443545,0.436924689843037,0.320094341669268,0.242980968487694,19
"929","GA",40000,0.41219805040922,0.58780194959078,0.0367514476495198,0.229467804359398,0.261034400473301,0.430403393310242,0.0423429542075381,0.264149735650702,0.0593325680311731,0.0578104356903793,0.00263760965918638,0.0314541070509933,0.584615543917566,0.479667954878236,0.297021487293678,0.223310557828086,19
"930","HI",40518,0.439397621593597,0.560602378406403,0.0282233239363598,0.204331518745342,0.263171964615534,0.42942953890023,0.0748436538025339,0.00796717539937137,0.519664787271961,0.245119244353715,0.00218722659667542,0.0135608048993876,0.211500761478889,0.415978095330676,0.324624931142866,0.259396973526457,19
"931","IA",40000,0.378440029323987,0.621559970676013,0.0494358998761314,0.227113683981995,0.257381927085579,0.427157699702745,0.0389107893535488,0.0256599755831711,0.0287381020004848,0.0416037782143,0.00226621481158744,0.0154307815615767,0.88630114782888,0.397392068545563,0.326440511117687,0.27616742033675,19
"932","ID",35397,0.351680385532424,0.648319614467576,0.0479022913454599,0.246737381311451,0.264399192314065,0.405806014957355,0.0351551200716695,0.0058807174812331,0.0163418791897304,0.0716975727296471,0.00892779411310411,0.0517946860106886,0.845357350475597,0.359936980276849,0.371114275202975,0.268948744520177,19
"933","IL",44461,0.404152597110597,0.595847402889403,0.0333692830156704,0.23942414109123,0.260533492294851,0.422670895399803,0.0440021881984452,0.0873926619538144,0.0792229665697685,0.0750216106894683,0.00426341925332188,0.0579170194120852,0.696182322121542,0.537860515728048,0.261646916639599,0.200492567632353,19
"934","IN",40000,0.378939361531653,0.621060638468347,0.0457644405716325,0.224388261161711,0.250252577181328,0.438806859095289,0.04078786199004,0.0679148919781212,0.0283883684511328,0.0461729656790767,0.00229915729660917,0.0245864714916187,0.830638145103441,0.392096758552721,0.36597866178454,0.24192457966274,19
"935","KS",40000,0.380061247643501,0.619938752356499,0.0431855598870587,0.22671011439149,0.256361480521031,0.425930443832158,0.0478124013682621,0.0417507613303875,0.036702522413396,0.0688327973453668,0.00731047778280118,0.0315536258093134,0.813849815318735,0.44917895742521,0.312509703230429,0.23831133934436,19
"936","KY",37479,0.395917741232898,0.604082258767102,0.0437289516948716,0.235548977269001,0.246384024131487,0.433301170508251,0.0410368763963896,0.0633486653208242,0.0194440671297489,0.0356925390052319,0.000953174986065378,0.012378394075795,0.868183159482335,0.385907061925929,0.362255675723781,0.251837262350291,19
"937","LA",36000,0.381600444868754,0.618399555131246,0.0401661368266685,0.234668267669262,0.265192710845152,0.407641752704152,0.0523311319547651,0.207962609371771,0.0186559451984686,0.0542294518862632,0.00571710480989735,0.0178488824148893,0.695586006318711,0.360629115282029,0.395709280237788,0.243661604480183,19
"938","MA",52063,0.425243254799351,0.574756745200649,0.0303087060906877,0.242350457184696,0.243831837763286,0.429006302016229,0.0545026969451019,0.0488842978073171,0.0937041010088397,0.0600006432559345,0.00180616176120952,0.030798715758446,0.764806080408253,0.662681633088076,0.196037921829269,0.141280445082655,19
"939","MD",47195,0.434728174060454,0.565271825939546,0.0292897979583084,0.217460751636967,0.256467664211639,0.440899512709074,0.0558822734840119,0.248829893930645,0.074008786770541,0.0600857064705346,0.00260361263917171,0.045073566409007,0.569398433780101,0.560728167306595,0.260108838437562,0.179162994255843,19
"940","ME",40116,0.439159336502936,0.560840663497064,0.0345087176263791,0.217003299944087,0.24172547242555,0.45404745633878,0.0527150536652037,0.012461582876835,0.0120047799854554,0.0432427889095567,0.00219265387862199,0.00585073143278968,0.924247462916741,0.459675267960576,0.298800252886081,0.241524479153343,19
"941","MI",40000,0.388313856749537,0.611686143250463,0.0397007763778137,0.233481166578462,0.237320842847294,0.449222343741482,0.0402748704549478,0.0935884305088066,0.0472981154758878,0.0496871187279619,0.00333939428732974,0.0143079681845746,0.791778972815439,0.451916726448032,0.299531413800739,0.248551859751229,19
"942","MN",46856,0.400091912486743,0.599908087513257,0.0350382968694764,0.23506029302015,0.271300522408578,0.42480065988452,0.0338002278172748,0.0380989041203504,0.0541670921874386,0.0416033622687458,0.00257747751286382,0.0193000510624926,0.844253112848109,0.524850151223536,0.225722141482383,0.249427707294081,19
"943","MO",40000,0.409326644294934,0.590673355705066,0.0386386860541078,0.234763602826712,0.260154134391952,0.423014757030901,0.0434288196963269,0.0865047317078144,0.0297603129428501,0.0472990406400647,0.00265778698648991,0.0139147578935646,0.819863369829216,0.448387251092249,0.318306262699775,0.233306486207976,19
"944","MS",33765,0.399503147947441,0.600496852052559,0.0480899204793161,0.216560923235546,0.247861790697014,0.439446156094353,0.0480412094937711,0.272645534217438,0.0103815287942813,0.0290763991215786,0.00201338740252729,0.0127886633299642,0.673094487134211,0.29303717054122,0.378628461017004,0.328334368441776,19
"945","MT",35397,0.396792012847859,0.603207987152141,0.0518190361122298,0.251487895466953,0.257538918969984,0.394494911074318,0.0446592383765159,0.0054195691193946,0.00857684103757402,0.0558712827473735,0.0187795528109664,0.0128528313519588,0.898499922932733,0.40769578814954,0.335570770125744,0.256733441724716,19
"946","NC",39000,0.417806593957532,0.582193406042468,0.0382813688503964,0.236481851260418,0.250712564188184,0.433208887749254,0.0413153279517475,0.163785952319673,0.045824646540416,0.0516964242146485,0.00649751379920376,0.0332400788771959,0.698955384248863,0.487231729988165,0.27658876220018,0.236179507811655,19
"947","ND",40518,0.369440050616893,0.630559949383107,0.0597152799746916,0.25640620056944,0.259031951913951,0.391483707687441,0.0333628598544764,0.0239038279025625,0.0163682378993989,0.040752926289149,0.0180006327111674,0.00854792787092692,0.892426447326795,0.387257197089529,0.29088895919013,0.321853843720342,19
"948","NE",40000,0.390572672872659,0.609427327127341,0.0433397373552507,0.225025512281828,0.274442682406826,0.412465324856389,0.0447267430997063,0.0343828902420912,0.0245013726326279,0.0578613760821759,0.00578038836160845,0.0401177637347106,0.837356208946786,0.439005284515842,0.304563943599891,0.256430771884268,19
"949","NH",48375,0.390245367925393,0.609754632074607,0.0289704287218668,0.211840528241504,0.234489388683159,0.471935588943106,0.0527640654103643,0.0125387785047704,0.0342009809657231,0.0417495469911675,0.00103725582586752,0.0126494612910673,0.897823976421404,0.521486691185539,0.278408318285745,0.200104990528716,19
"950","NJ",50000,0.40698887370163,0.59301112629837,0.0243598076704112,0.215591624870501,0.251422890733939,0.452690893550362,0.0559347831747862,0.0967152120001246,0.149083003278508,0.0777640996000537,0.00230634159691562,0.0563187479480606,0.617812595576338,0.616445742254455,0.229064601562512,0.154489656183033,19
"951","NM",33000,0.406801756609815,0.593198243390185,0.0546177090780201,0.241491796680224,0.256135218104375,0.391833927080267,0.0559213490571139,0.0185273073526496,0.0234204629423815,0.199150531368462,0.0666027863051719,0.119084808689331,0.573214103342004,0.355947782310146,0.371405227776543,0.272646989913311,19
"952","NV",38936,0.39979632402823,0.60020367597177,0.0403019085134342,0.238340420350519,0.258341147764704,0.415125787307255,0.0478907360640883,0.0750027278031934,0.107639904677115,0.127058700743386,0.0104700202569037,0.109282911933862,0.57054573458554,0.322673025742555,0.417852009165419,0.259474965092026,19
"953","NY",46000,0.436824770620939,0.563175229379061,0.0320821670173125,0.263376861491872,0.246032894618251,0.405293937388465,0.0532141394840999,0.113737507435667,0.100172275713245,0.078441329690393,0.00356345488771177,0.0678094203141135,0.63627601195887,0.593739876548614,0.229803440879044,0.176456682572342,19
"954","OH",40000,0.399113694763209,0.600886305236791,0.0383203815813909,0.23187122234949,0.246166768287379,0.439043958813874,0.0445976689678667,0.081539596271093,0.0316332397235971,0.0416805408946156,0.0010155327966519,0.0117898907149149,0.832341199599128,0.436039033682108,0.334563031612201,0.229397934705692,19
"955","OK",35403,0.387006847814485,0.612993152185515,0.0510931785880806,0.236686365602512,0.261302545319724,0.402165853055676,0.0487520574340076,0.055521225977878,0.0276693275210237,0.10004185087606,0.0576615191025375,0.0343963643104717,0.72470971221203,0.350388735654138,0.404223287063304,0.245387977282558,19
"956","OR",41650,0.392893205463194,0.607106794536806,0.0361572917563959,0.249787042620189,0.280585704577866,0.389635436108,0.0438345249375485,0.0170892315349202,0.0655980513203357,0.089001828083575,0.00834122950584317,0.0409368689043941,0.779032790650932,0.472010461232186,0.285561489648836,0.242428049118979,19
"957","PA",42000,0.410658972535163,0.589341027464837,0.0330791248881445,0.231305784365464,0.243143111993208,0.443585013078494,0.0488869656746897,0.0740483674827341,0.0455520931326435,0.0450544793841635,0.00123973223504577,0.0216659161829154,0.812439411582498,0.504166618865154,0.302540554803478,0.193292826331368,19
"958","RI",44774,0.428150229622329,0.571849770377671,0.0314173674166964,0.233178853775662,0.240723887013232,0.436865393084069,0.0578144987103403,0.049149663430285,0.0431270576886783,0.0737601442741208,0.00253737915993877,0.0409503638308134,0.790475391616164,0.500761213747982,0.300538930945541,0.198699855306478,19
"959","SC",37166,0.399358408640724,0.600641591359276,0.0355932879358531,0.228751760183499,0.255518820797214,0.435265640706794,0.0448704903766409,0.184504044970707,0.0243547016457013,0.0437128853101758,0.00203501244016399,0.0204820422934897,0.724911313339762,0.410088753130493,0.329466468823916,0.26044477804559,19
"960","SD",39393,0.401080066004034,0.598919933995966,0.0524698731589153,0.232397535404941,0.249359683091744,0.426670518753924,0.039102389590475,0.0197012039624644,0.0154676119096167,0.0357355171704938,0.0166676852474318,0.0133619276733578,0.899066054036636,0.389584919078388,0.318647250665318,0.291767830256293,19
"961","TN",38000,0.405292901368056,0.594707098631944,0.0411824970436137,0.240685766670355,0.244897270066427,0.427188839444156,0.0460456267754483,0.133392293422956,0.0255326883645544,0.0459198995331568,0.00174293879885222,0.0175888819758862,0.775823297904594,0.423113839911143,0.348275237768176,0.228610922320681,19
"962","TX",40000,0.374053335378794,0.625946664621206,0.040409262526314,0.248262807564794,0.274666121210572,0.394453052423444,0.0422087562748758,0.110766962406143,0.0738900394603394,0.150760826025074,0.00583638021698925,0.0675039417725619,0.591241850118892,0.451453214355723,0.318791644294444,0.229755141349833,19
